webpage,name,manufacturer,price,short_description,date_scraped,city,state,store_address,store_name
Home Depot,"LLANA CANTO RECTO TIPO ESPAÑOL, MANGO DE MADERA",TRUPER,"Llana canto recto tipo español, mango de madera",65.0,2025-09-03,Obregon,Sonora,"Calle Lago Superior #1065 Nte.,  Fracc. Comercial Zona Norte,   Ciudad Obregón, C.P.  85010 ",Obregon
Home Depot,APLANADO GRIS 25KG,UNIBLOCK,"Aplanado Uniblock gris reforzado para corregir desplomes de 1 a 4 cm, ideal para recubrir muros de block y concreto colado. Realiza el proceso de zarpeo (repello), afine y sellado en un solo paso.",199.0,2025-09-03,Obregon,Sonora,"Calle Lago Superior #1065 Nte.,  Fracc. Comercial Zona Norte,   Ciudad Obregón, C.P.  85010 ",Obregon
Home Depot,FESTERBOND TAMBO 200 LITROS,FESTER,Adhesivo festerbond 200 litros fester,30259.0,2025-09-03,Obregon,Sonora,"Calle Lago Superior #1065 Nte.,  Fracc. Comercial Zona Norte,   Ciudad Obregón, C.P.  85010 ",Obregon
Home Depot,ADITIVO Y SELLADOR DE SUPERFICIE ACRÍLICO DE 198 L BLANCO,SIKA,"Aditivo y sellador de superficie SikaLatex-N Sika, mejora la adherencia y resistencia del cemento, pinturas y yeso. Útil en superficies de concreto, brinda resistencia a ataques químicos. Su presentación en tambor contiene 198 L.",21499.0,2025-09-03,Obregon,Sonora,"Calle Lago Superior #1065 Nte.,  Fracc. Comercial Zona Norte,   Ciudad Obregón, C.P.  85010 ",Obregon
Home Depot,IMPERMEABILIZANTE CEMENTICIO DUROCEM,MEXALIT,Impermeabilizante cementicio durocem,1674.0,2025-09-03,Obregon,Sonora,"Calle Lago Superior #1065 Nte.,  Fracc. Comercial Zona Norte,   Ciudad Obregón, C.P.  85010 ",Obregon
Home Depot,SIKA DESMOLDANTE LÍQUIDO 172 KG AMARILLO,SIKA,"Sika desmoldante de 172 kg, amarillo, facilita el descimbrado, proporciona un mejor acabado y está listo para aplicarse sobre la cimbra usando brocha o aspesor....",19179.0,2025-09-03,Obregon,Sonora,"Calle Lago Superior #1065 Nte.,  Fracc. Comercial Zona Norte,   Ciudad Obregón, C.P.  85010 ",Obregon
Home Depot,YESO MOCUZARI 25KG,MOCUZARI,"Yeso construcción Mocúzari es un sulfato de calcio hemihidratado, producido a partir de yeso mineral de la más alta pureza y calidad. Es un producto de tonalidad blanca usado principalmente para el recubrimiento de superficies como, muros de block, ladrillo, concreto, o cualquier tipo de superficie de material que no transmita humedad.",106.0,2025-09-03,Obregon,Sonora,"Calle Lago Superior #1065 Nte.,  Fracc. Comercial Zona Norte,   Ciudad Obregón, C.P.  85010 ",Obregon
Home Depot,APLANADO BLANCO 25 KG,UNIBLOCK,"Aplanado Uniblock blanco reforzado para corregir desplomes de 1 a 4 cm, ideal para recubrir muros de block y concreto colado. Realiza el proceso de zarpeo (repello), afine y sellado en un solo paso.",250.0,2025-09-03,Obregon,Sonora,"Calle Lago Superior #1065 Nte.,  Fracc. Comercial Zona Norte,   Ciudad Obregón, C.P.  85010 ",Obregon
Home Depot,ADOQUIN 20X20 GRIS,NA,ADOQUIN 20X20 GRIS,51.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,BLOCK HUECO (8 PULGADAS) 20 X 20 X 40 CM 2 HOYOS,NA,"Block hueco (8 pulgadas), fabricado en concreto que le proporcionan durabilidad y resistencia durante su uso en trabajos de construcción. Tiene un diseño con 2 hoyos que lo hacen más ligero y facilitan su colocación.",24.5,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,THERMOTEK ADMIX MICROFIBER M60,THERMOTEK,Fibras de polipropileno 100% virgen en un empaque hidrosoluble.,189.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,IMPERMEABILIZANTE FESTEGRAL 20 KG,FESTER,Impermeabilizante integral para concreto y morteros festergral 20kg.,799.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,MORTERO FESTERGROUT NM 800 30 KG,FESTER,Mortero sin contracción y estabilizador de volumen no metálico festergrout nm 800 30 kg.,1299.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,ADHESIVO EPÓXICO DE 600 ML,NA,"Adhesivo epóxico de 600 ml AnchorFix-3001 Sika es útil a la hora de colocar anclajes de barras de acero o pernos roscados en superficies de concreto, piedra o bloques. Apto para usarse en condiciones secas, húmedas y sumergidas.",2299.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,MORTERO DE REPARACIÓN ESTRUCTURAL DE 25 KG,SIKA,"Mortero de reparación estructural de 25 kg Sika MonoTop de base cemento con un solo componente, reforzado con fibras e inhibidor de corrosión de baja contracción, listo para su uso en aplicaciones de altos espesores sin necesidad de cimbra.",1229.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,MULTIPLAST RECUBRIMIENTO CEMEX 40 KG,CEMEX,"Recubrimiento Multiplast blanco de 40 kg Cemex, brinda una cobertura de 16 m2 sobre concreto colado. Es un excelente sustituto de yeso y estuco para recubrir interiores y exteriores en muros cielos y perfiles.",313.95,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,ARENA #5 GRIS 1.5 KG,UNIBLOCK,Arena #5 para construcción; fabricada especialmente para mezclarse con cemento. Bolsa con 1.5 kg de polvo granuloso color gris claro.,46.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,MORTERO UNIBLOCK 2KG,UNIBLOCK,Mortero Uniblock para construcción; fabricado especialmente para todo tipo de acabados y reparaciones. Bolsa que contiene 2 kg.,37.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,COLOR PARA CEMENTO ROJO ÓXIDO DE 1 KG,UNIBLOCK,"Color para cemento Uniblock es un pigmento apto para morteros, concretos y productos a base cemento. Es de color rojo óxido y para su aplicación debe mezclarse con cemento gris o blanco según el tono que se desee.",109.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,CEMENTO EXTRA GRIS CEMEX 2 KG,CEMEX,"Cemento Portland compuesto para utilizarse en reparaciones pequeñas de albañilería, junteo de bloques y empastes. Permite reparar fisuras en muros y pisos, reducir grietas, mejora el mezclado y fomenta el curado.",45.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,ADHESIVO EPÓXICO 32 GEL DE 1 KG GRIS,SILKADUR,"Adhesivo epóxico Sikadur 32 gel A + B de 1 kg gris Sika, la mezcla de sus dos componentes genera un adhesivo útil en la unión de materiales como concreto fresco con concreto endurecido, así como anclajes de pernos.",979.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,ADITIVO MEJORADOR DE RESISTENCIA Y ADHERENCIAS PARA MORTEROS 1.2 L,SIKA,"Aditivo SikaLatex-N Sika de 1.2 L, emulsión sintética con base en resinas acrílicas que mejora la adherencia y resistencia del cemento, pinturas y yeso, brinda resistencia a ataques químicos y reduce la permeabilidad y contracción.&nbsp;",209.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,CEPILLO DE MAMPOSTERIA,NA,Cepillo de mampostería con mango de plástico de la marca Warner,135.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,IMPERMEABILIZANTE INTEGRAL PARA CONCRETO Y MORTERO GRIS 25 KG,SIKA,"Impermeabilizante integral Sikalite Sika de 25 kg, es un aditivo en polvo que disminuye la permeabilidad de concretos y morteros. Apto para aplicar en cimentaciones, muros de contención, losas, tanques, canales, alcantarillas o subterráneos.",1299.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,AISLACUSTIC R11 3.5 PULGADAS X 61 CM X 244 CM,OWENS CORNING,Aislacustic de Owens Corning es un aislante térmico y acústico de fibra de vidrio. Colchonetas cortadas a una medida estándar. Absorbe el sonido y retarda el paso del calor o frio.,2400.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,SELLADOR DE CONSTRUCCIÓN SIKA GRIS 300 ML,SIKA,"Sellador de construcción Sika caliza cilindro 300 ml, es elástico y al secar se puede pintar, su uso es recomendado para juntas, grietas, puertas, ventanas y más, seca al tacto entre 3 y 6 horas y totalmente de 4 a 7 días.",179.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,BLOCK HUECO (6 PULGADAS) 15 X 20 CM 2 HOYOS,NA,"Block hueco (6 pulgadas), fabricado en concreto que le proporciona durabilidad y resistencia durante su uso en trabajos de construcción. Tiene un diseño con 2 hoyos que lo hacen más ligero y facilitan su colocación.",19.3,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,SELLADOR DE JUNTAS Y GRIETAS EN INTERIORES Y EXTERIORES NEGRO 300 ML&nbsp;,SIKA,"Sellador Sikacryl 150 de juntas y grietas de 300 ml Sika, semi elástico con base en dispersiones acrílicas, diseñado para reparar grietas de bajo movimiento en interior y exterior sobre materiales como concreto, PVC rígido, madera y más.",79.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,AISLACUSTIC R8 2.5 PULGADAS X 61 CM x 244 CM,OWENS CORNING,Aislacustic de Owens Corning es un aislante térmico y acústico de fibra de vidrio. Colchonetas cortadas a una medida estándar. Absorbe el sonido y retarda el paso del calor o frío.,2635.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,SELLADOR DE JUNTAS Y GRIETAS EN INTERIORES Y EXTERIORES ALUMINIO 300 ML,SIKA,"Sellador de juntas y grietas aluminio 300 ml Sika, plástico elástico con base en dispersiones acrílicas, diseñado para reparar grietas de bajo movimiento en interior y exterior sobre materiales como concreto, PVC rígido, madera y más.",79.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,ADHESIVO PARA CONCRETO IMPAC BOND BLANCO 3.8 L,IMPAC,"IMPAC Bond es un adhesivo concentrado fabricado con polimeros sinteticos en emulsion para unir concreto nuevo a viejo no estructural por contacto de las superficies. Proporciona a la mezcla de un mortero o concreto maxima resistencia y adherencia, ya que posee un alto porcentaje de solidos que le proporcionan un mayor anclaje.",575.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,SIKAFLEX CONST SEALANT WHITE CARTUCHO 0.36 KG,SIKA,SIKAFLEX CONST SEALANT WHITE CARTUCHO 0.36 KG,179.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,ACELERANTE PARA FRAGUADO 17.42 L,SIKA,"Acelerante líquido de fraguado y de resistencias para concreto Sikaset-L, contiene cloruros que reducen los tiempos de descimbrado y ofrece una rápida puesta en uso de las estructuras nuevas o reparadas. Su presentación es en cubeta con 17.42 L.",1079.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,SELLADOR SIKAFLEX BLANCO 600 ML,SIKA,"Sellador Sikaflex blanco de 600 ml, su uso es recomendado para juntas y fisuras con movimiento con materiales como concreto, fibrocemento, mampostería, cemento y más, funciona en exteriores e interiores.",309.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,COLOR PARA CEMENTO ROJO ESCARLATA 1 KG,UNIBLOCK,"Color en polvo rojo escarlata para cemento con acabado mate, elaborado por Uniblock. De fácil preparación, puede usarse en interior o exterior, simplificando la construcción.",109.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,ADITIVO ACRÍLICO BLANCO 5 L,SIKA,"Aditivo Latex-N Sika, emulsión sintética con base en resinas acrílicas que mejora la resistencia y adherencia de morteros, aplanados, estucos, yeso, pinturas sobre la mayoría de las superficies comunes en la construcción.",729.0,2025-09-03,Nogales,Sonora,"Blvd. Luis Donaldo Colosio 2750 entre Blvd. el Greco y Av. Alejandra,  Col. El Greco,   Nogales, C.P.  84065 ",Nogales
Home Depot,ADOQUIN 20X20 GRIS,NA,ADOQUIN 20X20 GRIS,55.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,BLOCK HUECO (8 PULGADAS) 20 X 20 X 40 CM 2 HOYOS,NA,"Block hueco (8 pulgadas), fabricado en concreto que le proporcionan durabilidad y resistencia durante su uso en trabajos de construcción. Tiene un diseño con 2 hoyos que lo hacen más ligero y facilitan su colocación.",25.9,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,THERMOTEK ADMIX MICROFIBER M60,THERMOTEK,Fibras de polipropileno 100% virgen en un empaque hidrosoluble.,189.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,IMPERMEABILIZANTE FESTEGRAL 20 KG,FESTER,Impermeabilizante integral para concreto y morteros festergral 20kg.,849.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,MORTERO FESTERGROUT NM 800 30 KG,FESTER,Mortero sin contracción y estabilizador de volumen no metálico festergrout nm 800 30 kg.,1399.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,ADHESIVO EPÓXICO DE 600 ML,NA,"Adhesivo epóxico de 600 ml AnchorFix-3001 Sika es útil a la hora de colocar anclajes de barras de acero o pernos roscados en superficies de concreto, piedra o bloques. Apto para usarse en condiciones secas, húmedas y sumergidas.",2369.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,MORTERO DE REPARACIÓN ESTRUCTURAL DE 25 KG,SIKA,"Mortero de reparación estructural de 25 kg Sika MonoTop de base cemento con un solo componente, reforzado con fibras e inhibidor de corrosión de baja contracción, listo para su uso en aplicaciones de altos espesores sin necesidad de cimbra.",1319.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,COLOR PARA CEMENTO VERDE PRADERA 1 KG,UNIBLOCK,"Color en polvo verde pradera para cemento, con acabado mate de Uniblock. Fácil preparación, puede usarse en interior o exterior y simplifica los acabados de construcción.",109.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,ESTUCO UNIBLOCK 1.5KG,UNIBLOCK,"Estuco Uniblock blanco en polvo para muros, puede aplicarse para reparar superficies de cemento y muros de mampostería, para uso en interiores y exteriores. Está diseñado para dar textura a cualquier tipo de construcción, de gran resistencia a la humedad.",35.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,CEPILLO DE MAMPOSTERIA,NA,Cepillo de mampostería con mango de plástico de la marca Warner,135.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,COLOR PARA CEMENTO AMARILLO 1 KG,UNIBLOCK,"Color para cemento amarillo, es un pigmento útil para darle color a los morteros, concretos o cualquier producto con base cemento.",109.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,CEMENTO GRIS UNIBLOCK 1.5KG,UNIBLOCK,"Cemento gris de 1.5 kg Uniblock, su uso ayuda a la reparación de fisuras en muros y pisos al realizar una mezcla con agua y arena para crear una pasta homogénea. Es fácil de aplicar con llana plana y también es muy útil para realizar manualidades.",37.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,MULTIPLAST RECUBRIMIENTO CEMEX 40 KG,CEMEX,"Recubrimiento Multiplast blanco de 40 kg Cemex, brinda una cobertura de 16 m2 sobre concreto colado. Es un excelente sustituto de yeso y estuco para recubrir interiores y exteriores en muros cielos y perfiles.",313.95,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,CEMENTO BLANCO CEMEX 2 KG,CEMEX,"Cemento blanco Cemex es apto para usos estructurales, arquitectónicos y en la fabricación de adhesivos. Es de tipo portland de gran rendimiento, compatible con pigmentos y aditivos y su presentación es de 2 kg.",63.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,COLOR PARA CEMENTO NEGRO DE 1 KG,UNIBLOCK,"Color para cemento Uniblock es un pigmento apto para morteros, concretos y productos a base cemento. Es de color negro y para su aplicación debe mezclarse con cemento gris o blanco según el tono que se desee.",109.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,ADITIVO RETARDANTE BLANCO 25 GR,NA,"Aditivo retardante blanco Rapid Set, es un aditivo que extiende la maleabilidad de mezclas para construcción, aumentando hasta 20 minutos el tiempo de trabajo. Puede combinarse con cemento y brinda resistencia a largo plazo.",41.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,COLOR PARA CEMENTO AQUAMARINA DE 1 KG,UNIBLOCK,"Color para cemento Uniblock, es un pigmento apto para morteros, concretos y productos a base cemento. Es de color azul acuamarina y para su aplicación debe mezclarse con cemento gris o blanco según el tono que se desee.",109.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,BLOCK HUECO (6 PULGADAS) 15 X 20 CM 2 HOYOS,NA,"Block hueco (6 pulgadas), fabricado en concreto que le proporciona durabilidad y resistencia durante su uso en trabajos de construcción. Tiene un diseño con 2 hoyos que lo hacen más ligero y facilitan su colocación.",20.4,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,SELLADOR SIKAFLEX BLANCO 600 ML,SIKA,"Sellador Sikaflex blanco de 600 ml, su uso es recomendado para juntas y fisuras con movimiento con materiales como concreto, fibrocemento, mampostería, cemento y más, funciona en exteriores e interiores.",329.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,YESO CONSTRUCCIÓN 40 Kg,NA,Yeso para Construcción,193.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,JUNTEADOR DE LADRILLOS PLATA 25 X 2.5 X 6 CM,WARNER,"Junteador plata Warner, hecho de metal con acabado brillante, útil para crear una distancia proporcional entre los ladrillos colocados en construcción. Brinda un terminado balanceado y uniones semi redondas o hundidas.",50.5,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,CEMENTO EXTRA GRIS CEMEX 25 KG,CEMEX,"Cemento gris portland Tolteca Cemex, útil para la construcción, fabricado especialmente para reducir las grietas de las superficies hasta en un 80% y mejorar la integración de materiales. Su presentación es en bulto de 25 kg.",168.7,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,ADITIVO MEJORADOR DE RESISTENCIA Y ADHERENCIAS PARA MORTEROS 1.2 L,SIKA,"Aditivo SikaLatex-N Sika de 1.2 L, emulsión sintética con base en resinas acrílicas que mejora la adherencia y resistencia del cemento, pinturas y yeso, brinda resistencia a ataques químicos y reduce la permeabilidad y contracción.&nbsp;",219.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,SELLADOR ELÁSTICO SIKA SIKAFLEX 1A GRIS 600 ML,SIKA,"Sellador elástico de poliuretano de alto desempeño, Sikaflex -1A de Sika de 600 ml, útil para el sello de juntas, apto para juntas en muros y marcos de puertas y ventanas, sello de fisuras, juntas de dilatación tanto en verticales como horizontales.",429.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,CHAROLA PARA MEZCLAR DE 20 X 91 CM NEGRO,COMERCIALIZADORA MUNDIAL,"Charola para mezclar de 20 x 91 x 62 cm negro Comercializadora Mundial, está fabricada en plástico resistente y ligero con un diseño de base angosta y curva, que permite un mayor control durante la mezcla de cemento, yeso u otros materiales.",449.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,MULTIPLAST RECUBRIMIENTO CEMEX 2 KG,CEMEX,"Recubrimiento interior y exterior Multiplast Cemex, apto para trabajos y reparaciones pequeñas. Su mezcla con agua crea una pasta que brinda acabados duraderos. Su presentación es de 2 kg.",52.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,AISLACUSTIC R8 2.5 PULGADAS X 61 CM x 244 CM,OWENS CORNING,Aislacustic de Owens Corning es un aislante térmico y acústico de fibra de vidrio. Colchonetas cortadas a una medida estándar. Absorbe el sonido y retarda el paso del calor o frío.,2830.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,DESMOLDANTE PARA CIMBRA DE 19 L,SIKA,"Desmoldante líquido con base de aceites minerales amarillo ámbar de 19 L Sika Desmoldante Mx, forma una película resistente en las cimbras de metal o plástico para facilitar el descimbrado del concreto.",2199.0,2025-09-03,Guaymas,Sonora,"Av. García López #15 Carretera Internacional esq. Blvd. Camino Altular,  Col. Linda Vista,   Guaymas, C.P.  85456",Guaymas
Home Depot,ADOQUIN 20X20 GRIS,NA,ADOQUIN 20X20 GRIS,55.0,2025-09-03,Hermosillo,Sonora,"Blvd. Juan Bautista Escalante #17,  Fracc. Los Angeles,   Hermosillo, C.P.  83106 ",Hermosillo Pitic
Home Depot,BLOCK HUECO (8 PULGADAS) 20 X 20 X 40 CM 2 HOYOS,NA,"Block hueco (8 pulgadas), fabricado en concreto que le proporcionan durabilidad y resistencia durante su uso en trabajos de construcción. Tiene un diseño con 2 hoyos que lo hacen más ligero y facilitan su colocación.",25.5,2025-09-03,Hermosillo,Sonora,"Blvd. Juan Bautista Escalante #17,  Fracc. Los Angeles,   Hermosillo, C.P.  83106 ",Hermosillo Pitic
Home Depot,THERMOTEK ADMIX MICROFIBER M60,THERMOTEK,Fibras de polipropileno 100% virgen en un empaque hidrosoluble.,189.0,2025-09-03,Hermosillo,Sonora,"Blvd. Juan Bautista Escalante #17,  Fracc. Los Angeles,   Hermosillo, C.P.  83106 ",Hermosillo Pitic
Home Depot,IMPERMEABILIZANTE FESTEGRAL 20 KG,FESTER,Impermeabilizante integral para concreto y morteros festergral 20kg.,849.0,2025-09-03,Hermosillo,Sonora,"Blvd. Juan Bautista Escalante #17,  Fracc. Los Angeles,   Hermosillo, C.P.  83106 ",Hermosillo Pitic
